timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20160817_171729 50 1 3 2 100000 715258232 5486 10000 49 759 3706 5486 0 0 0 0 0 0 0 0 100 0 0 1 0 32.279 25.843 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed715258232.log 7682134 hl-extractinstructions.txt 20160817_171846 0.5 57b1e6cf9c0cd80528e07d87
20160817_171756 50 1 3 2 100000 792850679 5539 10000 68 768 3625 5539 0 0 0 0 0 0 0 0 100 0 0 1 0 33.164 27.344 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed792850679.log 7692563 hl-extractinstructions.txt 20160817_171916 0.5 57b1e6cf9c0cd80528e07d88
20160817_171833 50 1 4 2 100000 919028296 4525 10000 15 1528 3932 4525 0 0 0 0 0 0 0 0 100 0 0 1 0 45.452 39.719 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed919028296.log 9638842 hl-extractinstructions.txt 20160817_172012 0.5 57b1e6cf9c0cd80528e07d89
20160817_171849 50 1 4 2 100000 103765041 4539 10000 8 1478 3975 4539 0 0 0 0 0 0 0 0 100 0 0 1 0 43.653 36.453 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed103765041.log 9681161 hl-extractinstructions.txt 20160817_172027 0.5 57b1e6cf9c0cd80528e07d8a
20160817_171926 50 1 4 2 100000 141246882 4547 10000 8 1449 3996 4547 0 0 0 0 0 0 0 0 100 0 0 1 0 43.918 36.625 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed141246882.log 9691989 hl-extractinstructions.txt 20160817_172106 0.5 57b1e6cf9c0cd80528e07d8b
20160817_172013 50 1 4 2 100000 681028781 4570 10000 8 1484 3938 4570 0 0 0 0 0 0 0 0 100 0 0 1 0 46.197 40.109 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed681028781.log 9698074 hl-extractinstructions.txt 20160817_172203 0.5 57b1e6cf9c0cd80528e07d8c
20160817_172030 50 1 4 2 100000 117661523 4655 10000 9 1406 3930 4655 0 0 0 0 0 0 0 0 100 0 0 1 0 46.235 38.657 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed117661523.log 9721935 hl-extractinstructions.txt 20160817_172219 0.5 57b1e6cf9c0cd80528e07d8d
20160817_172106 50 1 4 2 100000 105731136 4583 10000 9 1362 4046 4583 0 0 0 0 0 0 0 0 100 0 0 1 0 53.786 44.469 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed105731136.log 9729670 hl-extractinstructions.txt 20160817_172254 0.5 57b1e6cf9c0cd80528e07d8e
20160817_172122 50 1 4 2 100000 967561224 4576 10000 13 1435 3976 4576 0 0 0 0 0 0 0 0 100 0 0 1 0 53.613 43.86 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed967561224.log 9701851 hl-extractinstructions.txt 20160817_172311 0.5 57b1e6cf9c0cd80528e07d8f
20160817_172222 50 1 4 2 100000 420477893 4605 10000 14 1446 3935 4605 0 0 0 0 0 0 0 0 100 0 0 1 0 45.801 38.891 ../hl/a0/log/doc50cop4shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed420477893.log 9649362 hl-extractinstructions.txt 20160817_172404 0.5 57b1e6cf9c0cd80528e07d90
