timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20160820_182446 50 1 3 2 100000 103765041 29 10000 59 9911 1820 29 39 2500 1 49113 45183 3930 29 0 100 0 0 1 0 316.171 163.328 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed103765041.log 28570953 hl-extractinstructions.txt 20160820_183240 0.5 57b8d0d27768390aa48944fd
20160820_182512 50 1 3 2 100000 141246882 21 10000 72 9914 1841 21 39 2500 1 49503 45503 4000 21 0 100 0 0 1 0 307.278 163.484 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed141246882.log 28766054 hl-extractinstructions.txt 20160820_183259 0.5 57b8d0d27768390aa48944fe
20160820_182619 50 1 3 2 100000 681028781 28 10000 58 9924 1840 28 39 2500 1 49383 45385 3998 28 0 100 0 0 1 0 330.537 167.749 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed681028781.log 28742997 hl-extractinstructions.txt 20160820_183426 0.5 57b8d0d27768390aa48944ff
20160820_182705 50 1 3 2 100000 117661523 40 10000 57 9919 1859 40 39 2500 1 49449 45439 4010 39 0 100 0 0 1 0 312.520 166.078 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed117661523.log 28743344 hl-extractinstructions.txt 20160820_183453 0.5 57b8d0d27768390aa4894500
20160820_182832 50 1 3 2 100000 105731136 23 10000 57 9916 1859 23 39 2500 1 49197 45159 4038 22 0 100 0 0 1 0 310.949 164.89 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed105731136.log 28636651 hl-extractinstructions.txt 20160820_183619 0.5 57b8d0d27768390aa4894501
20160820_182848 50 1 3 2 100000 967561224 22 10000 65 9923 1856 22 39 2500 1 49459 45431 4028 21 0 100 0 0 1 0 325.679 168.64 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed967561224.log 28756158 hl-extractinstructions.txt 20160820_183650 0.5 57b8d0d27768390aa4894502
20160820_182903 50 1 3 2 100000 420477893 42 10000 56 9926 1882 42 39 2500 1 49741 45725 4016 41 0 100 0 0 1 0 328.494 168.625 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed420477893.log 28946753 hl-extractinstructions.txt 20160820_183709 0.5 57b8d0d27768390aa4894503
20160820_182939 50 1 3 2 100000 263688301 27 10000 47 9928 1901 27 39 2500 1 49380 45322 4058 27 0 100 0 0 1 0 315.737 165.657 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed263688301.log 28683483 hl-extractinstructions.txt 20160820_183729 0.5 57b8d0d27768390aa4894504
20160820_183249 50 1 3 2 100000 50746969 34 10000 51 9932 1837 34 39 2500 1 49132 45188 3944 34 0 100 0 0 1 0 317.051 165.672 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed50746969.log 28604180 hl-extractinstructions.txt 20160820_184042 0.5 57b8d0d27768390aa4894505
20160820_183304 50 1 3 2 100000 533657980 28 10000 59 9922 1832 28 39 2500 1 49705 45731 3974 27 0 100 0 0 1 0 317.661 164.063 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed533657980.log 28917235 hl-extractinstructions.txt 20160820_184102 0.5 57b8d0d27768390aa4894506
