timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20161005_190134 50 1 1 3000 100000 420477893 10 10000 9990 0 0 10 0 0 0 0 0 0 0 0 100 0 0 1 0 1.659 0.016 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed420477893.log 15326 hl-extractinstructions.txt 20161005_190143 0.5 57f4466f7768391e5c34bdfa
20161005_190139 50 1 1 3000 100000 263688301 17 10000 9983 0 0 17 0 0 0 0 0 0 0 0 100 0 0 1 0 1.706 0.015 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed263688301.log 18472 hl-extractinstructions.txt 20161005_190149 0.5 57f4466f7768391e5c34bdfb
20161005_190144 50 1 1 3000 100000 50746969 9 10000 9991 0 0 9 0 0 0 0 0 0 0 0 100 0 0 1 0 1.694 0.015 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed50746969.log 14932 hl-extractinstructions.txt 20161005_190154 0.5 57f4466f7768391e5c34bdfc
20161005_190150 50 1 1 3000 100000 533657980 14 10000 9986 0 0 14 0 0 0 0 0 0 0 0 100 0 0 1 0 1.749 0.015 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed533657980.log 16989 hl-extractinstructions.txt 20161005_190159 0.5 57f4466f7768391e5c34bdfd
20161005_190155 50 1 1 3000 100000 711283608 11 10000 9989 0 0 11 0 0 0 0 0 0 0 0 100 0 0 1 0 1.693 0.031 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed711283608.log 15723 hl-extractinstructions.txt 20161005_190204 0.5 57f4466f7768391e5c34bdfe
20161005_190200 50 1 1 3000 100000 597296547 18 10000 9982 0 0 18 0 0 0 0 0 0 0 0 100 0 0 1 0 1.759 0.016 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed597296547.log 17698 hl-extractinstructions.txt 20161005_190209 0.5 57f4466f7768391e5c34bdff
20161005_190205 50 1 1 3000 100000 664375964 14 10000 9986 0 0 14 0 0 0 0 0 0 0 0 100 0 0 1 0 1.709 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed664375964.log 17001 hl-extractinstructions.txt 20161005_190214 0.5 57f4466f7768391e5c34be00
20161005_190210 50 1 1 3000 100000 258760793 11 10000 9989 0 0 11 0 0 0 0 0 0 0 0 100 0 0 1 0 1.689 0.015 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed258760793.log 16016 hl-extractinstructions.txt 20161005_190220 0.5 57f4466f7768391e5c34be01
20161005_190216 50 1 1 3000 100000 666549275 15 10000 9985 0 0 15 0 0 0 0 0 0 0 0 100 0 0 1 0 1.721 0.015 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed666549275.log 17108 hl-extractinstructions.txt 20161005_190225 0.5 57f4466f7768391e5c34be02
20161005_190221 50 1 1 3000 100000 376517787 14 10000 9986 0 0 14 0 0 0 0 0 0 0 0 100 0 0 1 0 1.751 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed376517787.log 16221 hl-extractinstructions.txt 20161005_190230 0.5 57f4466f7768391e5c34be03
20161005_190226 50 1 1 3000 100000 817713633 12 10000 9988 0 0 12 0 0 0 0 0 0 0 0 100 0 0 1 0 1.692 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed817713633.log 16208 hl-extractinstructions.txt 20161005_190235 0.5 57f4466f7768391e5c34be04
20161005_190231 50 1 1 3000 100000 519606501 10 10000 9990 0 0 10 0 0 0 0 0 0 0 0 100 0 0 1 0 1.759 0.016 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed519606501.log 15620 hl-extractinstructions.txt 20161005_190241 0.5 57f4466f7768391e5c34be05
