timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20161009_170656 50 1 1 2 100000 60400782 8182 10000 1818 0 0 8182 0 0 0 0 0 0 0 0 100 0 0 1 0 35.495 7.812 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed60400782.log 3550833 hl-extractinstructions.txt 20161009_170757 0.5 57faaad17768393a5cc15426
20161009_170709 50 1 1 2 100000 65398367 8241 10000 1759 0 0 8241 0 0 0 0 0 0 0 0 100 0 0 1 0 36.080 8.546 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed65398367.log 3557959 hl-extractinstructions.txt 20161009_170812 0.5 57faaad17768393a5cc15427
20161009_170711 50 1 1 2 100000 336520112 8182 10000 1818 0 0 8182 0 0 0 0 0 0 0 0 100 0 0 1 0 35.362 8.001 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed336520112.log 3536187 hl-extractinstructions.txt 20161009_170813 0.5 57faaad17768393a5cc15428
20161009_170724 50 1 1 2 100000 748542218 8244 10000 1756 0 0 8244 0 0 0 0 0 0 0 0 100 0 0 1 0 34.484 8.298 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed748542218.log 3565174 hl-extractinstructions.txt 20161009_170825 0.5 57faaad17768393a5cc15429
20161009_170736 50 1 1 2 100000 821083276 8196 10000 1804 0 0 8196 0 0 0 0 0 0 0 0 100 0 0 1 0 33.806 8.781 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed821083276.log 3551008 hl-extractinstructions.txt 20161009_170835 0.5 57faaad17768393a5cc1542a
20161009_170739 50 1 1 2 100000 792274735 8185 10000 1815 0 0 8185 0 0 0 0 0 0 0 0 100 0 0 1 0 34.758 8.235 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed792274735.log 3550296 hl-extractinstructions.txt 20161009_170839 0.5 57faaad17768393a5cc1542b
20161009_170751 50 1 1 2 100000 678794337 8173 10000 1827 0 0 8173 0 0 0 0 0 0 0 0 100 0 0 1 0 35.418 8.359 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed678794337.log 3544058 hl-extractinstructions.txt 20161009_170852 0.5 57faaad17768393a5cc1542c
20161009_170753 50 1 1 2 100000 97735260 8249 10000 1751 0 0 8249 0 0 0 0 0 0 0 0 100 0 0 1 0 35.634 8.453 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed97735260.log 3562981 hl-extractinstructions.txt 20161009_170854 0.5 57faaad17768393a5cc1542d
20161009_170806 50 1 1 2 100000 847753645 8206 10000 1794 0 0 8206 0 0 0 0 0 0 0 0 100 0 0 1 0 35.493 7.75 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed847753645.log 3566496 hl-extractinstructions.txt 20161009_170906 0.5 57faaad17768393a5cc1542e
20161009_170818 50 1 1 2 100000 713686983 8220 10000 1780 0 0 8220 0 0 0 0 0 0 0 0 100 0 0 1 0 33.282 8.156 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed713686983.log 3560532 hl-extractinstructions.txt 20161009_170917 0.5 57faaad17768393a5cc1542f
20161009_170820 50 1 1 2 100000 9255885 8284 10000 1716 0 0 8284 0 0 0 0 0 0 0 0 100 0 0 1 0 33.339 8.422 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed9255885.log 3581552 hl-extractinstructions.txt 20161009_170920 0.5 57faaad17768393a5cc15430
20161009_170833 50 1 1 2 100000 684587419 8227 10000 1773 0 0 8227 0 0 0 0 0 0 0 0 100 0 0 1 0 33.813 8.906 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed684587419.log 3562288 hl-extractinstructions.txt 20161009_170934 0.5 57faaad17768393a5cc15431
20161009_170835 50 1 1 2 100000 960426761 8246 10000 1754 0 0 8246 0 0 0 0 0 0 0 0 100 0 0 1 0 33.647 8.562 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed960426761.log 3563309 hl-extractinstructions.txt 20161009_170935 0.5 57faaad17768393a5cc15432
20161009_170847 50 1 1 2 100000 193031530 8269 10000 1731 0 0 8269 0 0 0 0 0 0 0 0 100 0 0 1 0 33.341 8.156 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed193031530.log 3589213 hl-extractinstructions.txt 20161009_170947 0.5 57faaad17768393a5cc15433
20161009_170900 50 1 1 2 100000 458957777 8245 10000 1755 0 0 8245 0 0 0 0 0 0 0 0 100 0 0 1 0 36.374 8.719 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed458957777.log 3566751 hl-extractinstructions.txt 20161009_171004 0.5 57faaad17768393a5cc15434
20161009_170903 50 1 1 2 100000 288867276 8276 10000 1724 0 0 8276 0 0 0 0 0 0 0 0 100 0 0 1 0 35.979 8.734 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed288867276.log 3587230 hl-extractinstructions.txt 20161009_171007 0.5 57faaad17768393a5cc15435
20161009_170915 50 1 1 2 100000 476293280 8243 10000 1757 0 0 8243 0 0 0 0 0 0 0 0 100 0 0 1 0 36.681 8.5 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed476293280.log 3558253 hl-extractinstructions.txt 20161009_171018 0.5 57faaad17768393a5cc15436
20161009_170927 50 1 1 2 100000 862671664 8205 10000 1795 0 0 8205 0 0 0 0 0 0 0 0 100 0 0 1 0 39.071 8.921 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed862671664.log 3546427 hl-extractinstructions.txt 20161009_171032 0.5 57faaad17768393a5cc15437
20161009_170930 50 1 1 2 100000 15591650 8277 10000 1723 0 0 8277 0 0 0 0 0 0 0 0 100 0 0 1 0 37.903 8.875 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed15591650.log 3582624 hl-extractinstructions.txt 20161009_171035 0.5 57faaad17768393a5cc15438
20161009_170942 50 1 1 2 100000 31802340 8165 10000 1835 0 0 8165 0 0 0 0 0 0 0 0 100 0 0 1 0 37.331 8.923 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed31802340.log 3536694 hl-extractinstructions.txt 20161009_171047 0.5 57faaad17768393a5cc15439
20161009_170944 50 1 1 2 100000 987909730 8182 10000 1818 0 0 8182 0 0 0 0 0 0 0 0 100 0 0 1 0 37.942 9.157 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed987909730.log 3546864 hl-extractinstructions.txt 20161009_171050 0.5 57faaad17768393a5cc1543a
20161009_170957 50 1 1 2 100000 830503386 8277 10000 1723 0 0 8277 0 0 0 0 0 0 0 0 100 0 0 1 0 38.878 9.078 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed830503386.log 3583281 hl-extractinstructions.txt 20161009_171103 0.5 57faaad17768393a5cc1543b
20161009_171009 50 1 1 2 100000 534532649 8177 10000 1823 0 0 8177 0 0 0 0 0 0 0 0 100 0 0 1 0 35.399 8.672 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed534532649.log 3539190 hl-extractinstructions.txt 20161009_171110 0.5 57faaad17768393a5cc1543c
20161009_171011 50 1 1 2 100000 679844657 8241 10000 1759 0 0 8241 0 0 0 0 0 0 0 0 100 0 0 1 0 36.346 8.89 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed679844657.log 3571965 hl-extractinstructions.txt 20161009_171113 0.5 57faaad17768393a5cc1543d
20161009_171024 50 1 1 2 100000 257965973 8201 10000 1799 0 0 8201 0 0 0 0 0 0 0 0 100 0 0 1 0 38.218 8.265 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed257965973.log 3547339 hl-extractinstructions.txt 20161009_171127 0.5 57faaad17768393a5cc1543e
20161009_171026 50 1 1 2 100000 844916563 8180 10000 1820 0 0 8180 0 0 0 0 0 0 0 0 100 0 0 1 0 38.025 8.813 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed844916563.log 3540136 hl-extractinstructions.txt 20161009_171129 0.5 57faaad17768393a5cc1543f
20161009_171039 50 1 1 2 100000 176818827 8275 10000 1725 0 0 8275 0 0 0 0 0 0 0 0 100 0 0 1 0 34.472 8.094 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed176818827.log 3574251 hl-extractinstructions.txt 20161009_171138 0.5 57faaad17768393a5cc15440
20161009_171051 50 1 1 2 100000 729004945 8267 10000 1733 0 0 8267 0 0 0 0 0 0 0 0 100 0 0 1 0 34.626 8.125 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed729004945.log 3588942 hl-extractinstructions.txt 20161009_171153 0.5 57faaad17768393a5cc15441
20161009_171053 50 1 1 2 100000 273539877 8203 10000 1797 0 0 8203 0 0 0 0 0 0 0 0 100 0 0 1 0 34.383 7.469 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed273539877.log 3559024 hl-extractinstructions.txt 20161009_171154 0.5 57faaad17768393a5cc15442
